id,variavel,unidade,classificacoes_id,classificacoes_nome,classificacoes_categoria,classificacoes_categoria_id,localidade_id,localidade_nivel_id,localidade_nivel_nome,localidade_nome,valor,periodo
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios abastecidos,2114,5201,N7,Região Metropolitana,Goiânia - GO,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios abastecidos,2114,5201,N7,Região Metropolitana,Goiânia - GO,13,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios abastecidos,2114,5201,N7,Região Metropolitana,Goiânia - GO,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1301,N7,Região Metropolitana,Manaus - AM,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1301,N7,Região Metropolitana,Manaus - AM,6,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1301,N7,Região Metropolitana,Manaus - AM,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1501,N7,Região Metropolitana,Belém - PA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1501,N7,Região Metropolitana,Belém - PA,3,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1501,N7,Região Metropolitana,Belém - PA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1601,N7,Região Metropolitana,Macapá - AP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1601,N7,Região Metropolitana,Macapá - AP,2,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,1601,N7,Região Metropolitana,Macapá - AP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2101,N7,Região Metropolitana,Grande São Luís - MA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2101,N7,Região Metropolitana,Grande São Luís - MA,5,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2101,N7,Região Metropolitana,Grande São Luís - MA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2102,N7,Região Metropolitana,Sudoeste Maranhense - MA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2102,N7,Região Metropolitana,Sudoeste Maranhense - MA,5,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2102,N7,Região Metropolitana,Sudoeste Maranhense - MA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2301,N7,Região Metropolitana,Fortaleza - CE,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2301,N7,Região Metropolitana,Fortaleza - CE,13,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2301,N7,Região Metropolitana,Fortaleza - CE,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2401,N7,Região Metropolitana,Natal - RN,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2401,N7,Região Metropolitana,Natal - RN,9,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2401,N7,Região Metropolitana,Natal - RN,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2501,N7,Região Metropolitana,João Pessoa - PB,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2501,N7,Região Metropolitana,João Pessoa - PB,9,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2501,N7,Região Metropolitana,João Pessoa - PB,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2601,N7,Região Metropolitana,Recife - PE,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2601,N7,Região Metropolitana,Recife - PE,14,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2601,N7,Região Metropolitana,Recife - PE,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2701,N7,Região Metropolitana,Maceió - AL,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2701,N7,Região Metropolitana,Maceió - AL,10,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2701,N7,Região Metropolitana,Maceió - AL,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2801,N7,Região Metropolitana,Aracaju - SE,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2801,N7,Região Metropolitana,Aracaju - SE,4,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2801,N7,Região Metropolitana,Aracaju - SE,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2901,N7,Região Metropolitana,Salvador - BA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2901,N7,Região Metropolitana,Salvador - BA,12,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,2901,N7,Região Metropolitana,Salvador - BA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3101,N7,Região Metropolitana,Belo Horizonte - MG,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3101,N7,Região Metropolitana,Belo Horizonte - MG,46,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3101,N7,Região Metropolitana,Belo Horizonte - MG,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3102,N7,Região Metropolitana,Vale do Aço - MG,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3102,N7,Região Metropolitana,Vale do Aço - MG,26,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3102,N7,Região Metropolitana,Vale do Aço - MG,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3201,N7,Região Metropolitana,Grande Vitória - ES,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3201,N7,Região Metropolitana,Grande Vitória - ES,7,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3201,N7,Região Metropolitana,Grande Vitória - ES,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3301,N7,Região Metropolitana,Rio de Janeiro - RJ,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3301,N7,Região Metropolitana,Rio de Janeiro - RJ,17,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3301,N7,Região Metropolitana,Rio de Janeiro - RJ,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3501,N7,Região Metropolitana,São Paulo - SP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3501,N7,Região Metropolitana,São Paulo - SP,39,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3501,N7,Região Metropolitana,São Paulo - SP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3502,N7,Região Metropolitana,Baixada Santista - SP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3502,N7,Região Metropolitana,Baixada Santista - SP,9,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3502,N7,Região Metropolitana,Baixada Santista - SP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3503,N7,Região Metropolitana,Campinas - SP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3503,N7,Região Metropolitana,Campinas - SP,19,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,3503,N7,Região Metropolitana,Campinas - SP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4101,N7,Região Metropolitana,Curitiba - PR,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4101,N7,Região Metropolitana,Curitiba - PR,26,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4101,N7,Região Metropolitana,Curitiba - PR,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4102,N7,Região Metropolitana,Londrina - PR,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4102,N7,Região Metropolitana,Londrina - PR,8,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4102,N7,Região Metropolitana,Londrina - PR,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4103,N7,Região Metropolitana,Maringá - PR,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4103,N7,Região Metropolitana,Maringá - PR,13,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4103,N7,Região Metropolitana,Maringá - PR,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4301,N7,Região Metropolitana,Porto Alegre - RS,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4301,N7,Região Metropolitana,Porto Alegre - RS,29,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,4301,N7,Região Metropolitana,Porto Alegre - RS,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,5201,N7,Região Metropolitana,Goiânia - GO,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,5201,N7,Região Metropolitana,Goiânia - GO,13,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Total de municípios com tratamento,2115,5201,N7,Região Metropolitana,Goiânia - GO,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1301,N7,Região Metropolitana,Manaus - AM,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1301,N7,Região Metropolitana,Manaus - AM,3,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1301,N7,Região Metropolitana,Manaus - AM,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1501,N7,Região Metropolitana,Belém - PA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1501,N7,Região Metropolitana,Belém - PA,1,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1501,N7,Região Metropolitana,Belém - PA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1601,N7,Região Metropolitana,Macapá - AP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1601,N7,Região Metropolitana,Macapá - AP,2,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,1601,N7,Região Metropolitana,Macapá - AP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2101,N7,Região Metropolitana,Grande São Luís - MA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2101,N7,Região Metropolitana,Grande São Luís - MA,3,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2101,N7,Região Metropolitana,Grande São Luís - MA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2102,N7,Região Metropolitana,Sudoeste Maranhense - MA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2102,N7,Região Metropolitana,Sudoeste Maranhense - MA,1,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2102,N7,Região Metropolitana,Sudoeste Maranhense - MA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2301,N7,Região Metropolitana,Fortaleza - CE,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2301,N7,Região Metropolitana,Fortaleza - CE,7,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2301,N7,Região Metropolitana,Fortaleza - CE,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2401,N7,Região Metropolitana,Natal - RN,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2401,N7,Região Metropolitana,Natal - RN,3,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2401,N7,Região Metropolitana,Natal - RN,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2501,N7,Região Metropolitana,João Pessoa - PB,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2501,N7,Região Metropolitana,João Pessoa - PB,7,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2501,N7,Região Metropolitana,João Pessoa - PB,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2601,N7,Região Metropolitana,Recife - PE,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2601,N7,Região Metropolitana,Recife - PE,11,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2601,N7,Região Metropolitana,Recife - PE,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2701,N7,Região Metropolitana,Maceió - AL,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2701,N7,Região Metropolitana,Maceió - AL,5,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2701,N7,Região Metropolitana,Maceió - AL,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2801,N7,Região Metropolitana,Aracaju - SE,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2801,N7,Região Metropolitana,Aracaju - SE,3,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2801,N7,Região Metropolitana,Aracaju - SE,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2901,N7,Região Metropolitana,Salvador - BA,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2901,N7,Região Metropolitana,Salvador - BA,10,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,2901,N7,Região Metropolitana,Salvador - BA,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3101,N7,Região Metropolitana,Belo Horizonte - MG,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3101,N7,Região Metropolitana,Belo Horizonte - MG,36,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3101,N7,Região Metropolitana,Belo Horizonte - MG,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3102,N7,Região Metropolitana,Vale do Aço - MG,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3102,N7,Região Metropolitana,Vale do Aço - MG,17,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3102,N7,Região Metropolitana,Vale do Aço - MG,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3201,N7,Região Metropolitana,Grande Vitória - ES,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3201,N7,Região Metropolitana,Grande Vitória - ES,7,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3201,N7,Região Metropolitana,Grande Vitória - ES,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3301,N7,Região Metropolitana,Rio de Janeiro - RJ,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3301,N7,Região Metropolitana,Rio de Janeiro - RJ,14,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3301,N7,Região Metropolitana,Rio de Janeiro - RJ,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3501,N7,Região Metropolitana,São Paulo - SP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3501,N7,Região Metropolitana,São Paulo - SP,38,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3501,N7,Região Metropolitana,São Paulo - SP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3502,N7,Região Metropolitana,Baixada Santista - SP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3502,N7,Região Metropolitana,Baixada Santista - SP,5,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3502,N7,Região Metropolitana,Baixada Santista - SP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3503,N7,Região Metropolitana,Campinas - SP,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3503,N7,Região Metropolitana,Campinas - SP,19,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,3503,N7,Região Metropolitana,Campinas - SP,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4101,N7,Região Metropolitana,Curitiba - PR,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4101,N7,Região Metropolitana,Curitiba - PR,17,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4101,N7,Região Metropolitana,Curitiba - PR,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4102,N7,Região Metropolitana,Londrina - PR,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4102,N7,Região Metropolitana,Londrina - PR,6,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4102,N7,Região Metropolitana,Londrina - PR,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4103,N7,Região Metropolitana,Maringá - PR,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4103,N7,Região Metropolitana,Maringá - PR,3,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4103,N7,Região Metropolitana,Maringá - PR,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4301,N7,Região Metropolitana,Porto Alegre - RS,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4301,N7,Região Metropolitana,Porto Alegre - RS,28,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,4301,N7,Região Metropolitana,Porto Alegre - RS,...,2017
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,5201,N7,Região Metropolitana,Goiânia - GO,...,2000
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,5201,N7,Região Metropolitana,Goiânia - GO,10,2008
2598,Municípios com serviço de abastecimento de água por rede geral de distribuição,Unidades,11974,Existência e tipo de tratamento da água,Convencional,98409,5201,N7,Região Metropolitana,Goiânia - GO,...,2017
